Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7480000,544,false,Rx,0,8,96,0,0,0,0,0,0,0
7490000,018,false,Rx,0,8,70,86,3,0,0,0,0,159
7490000,02C,false,Rx,0,8,208,148,88,0,0,0,0,188
7490000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7490000,251,false,Rx,0,8,208,182,47,0,0,0,0,181
7490000,260,false,Rx,0,8,208,156,152,0,0,0,0,4
7500000,018,false,Rx,0,8,70,80,0,0,0,0,0,150
7500000,02C,false,Rx,0,8,224,146,235,0,0,0,0,93
7500000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7500000,0A6,false,Rx,0,8,7,128,7,128,7,128,7,128
7500000,251,false,Rx,0,8,224,183,22,0,0,0,0,173
7500000,260,false,Rx,0,8,224,154,191,0,0,0,0,57
7500000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7500000,544,false,Rx,0,8,112,0,0,0,0,0,0,0
7500000,4F1,false,Rx,0,8,176,0,0,0,0,0,0,176
7510000,018,false,Rx,0,8,70,73,2,0,0,0,0,145
7510000,02C,false,Rx,0,8,240,144,175,0,0,0,0,47
7510000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7510000,251,false,Rx,0,8,240,184,118,0,0,0,0,30
7510000,260,false,Rx,0,8,240,152,5,0,0,0,0,141
7520000,018,false,Rx,0,8,70,67,2,0,0,0,0,139
7520000,02C,false,Rx,0,8,0,142,181,0,0,0,0,67
7520000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7520000,0A6,false,Rx,0,8,7,111,7,111,7,111,7,111
7520000,251,false,Rx,0,8,0,184,211,0,0,0,0,139
7520000,260,false,Rx,0,8,0,151,72,0,0,0,0,223
7520000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7520000,544,false,Rx,0,8,128,0,0,0,0,0,0,0
7530000,018,false,Rx,0,8,70,61,2,0,0,0,0,133
7530000,02C,false,Rx,0,8,16,140,135,0,0,0,0,35
7530000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7530000,251,false,Rx,0,8,16,185,190,0,0,0,0,135
7530000,260,false,Rx,0,8,16,149,63,0,0,0,0,228
7540000,018,false,Rx,0,8,70,54,0,0,0,0,0,124
7540000,02C,false,Rx,0,8,32,139,247,0,0,0,0,162
7540000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7540000,0A6,false,Rx,0,8,7,95,7,95,7,95,7,95
7540000,251,false,Rx,0,8,32,185,234,0,0,0,0,195
7540000,260,false,Rx,0,8,32,147,21,0,0,0,0,200
7540000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7540000,544,false,Rx,0,8,144,0,0,0,0,0,0,0
7550000,018,false,Rx,0,8,70,48,3,0,0,0,0,121
7550000,02C,false,Rx,0,8,48,137,98,0,0,0,0,27
7550000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7550000,251,false,Rx,0,8,48,186,43,0,0,0,0,21
7550000,260,false,Rx,0,8,48,145,2,0,0,0,0,195
7560000,018,false,Rx,0,8,70,42,0,0,0,0,0,112
7560000,02C,false,Rx,0,8,64,135,126,0,0,0,0,69
7560000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7560000,0A6,false,Rx,0,8,7,79,7,79,7,79,7,79
7560000,251,false,Rx,0,8,64,186,48,0,0,0,0,42
7560000,260,false,Rx,0,8,64,144,201,0,0,0,0,153
7560000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7560000,544,false,Rx,0,8,160,0,0,0,0,0,0,0
7570000,018,false,Rx,0,8,70,36,3,0,0,0,0,109
7570000,02C,false,Rx,0,8,80,133,142,0,0,0,0,99
7570000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7570000,251,false,Rx,0,8,80,187,68,0,0,0,0,79
7570000,260,false,Rx,0,8,80,142,43,0,0,0,0,9
7580000,018,false,Rx,0,8,70,29,3,0,0,0,0,102
7580000,02C,false,Rx,0,8,96,131,152,0,0,0,0,123
7580000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7580000,0A6,false,Rx,0,8,7,63,7,63,7,63,7,63
7580000,251,false,Rx,0,8,96,187,201,0,0,0,0,228
7580000,260,false,Rx,0,8,96,140,156,0,0,0,0,136
7580000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7580000,544,false,Rx,0,8,176,0,0,0,0,0,0,0
7590000,018,false,Rx,0,8,70,23,0,0,0,0,0,93
7590000,02C,false,Rx,0,8,112,129,115,0,0,0,0,100
7590000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7590000,251,false,Rx,0,8,112,187,38,0,0,0,0,81
7590000,260,false,Rx,0,8,112,138,107,0,0,0,0,101
7600000,018,false,Rx,0,8,70,17,1,0,0,0,0,88
7600000,02C,false,Rx,0,8,128,127,152,0,0,0,0,151
7600000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7600000,0A6,false,Rx,0,8,7,47,7,47,7,47,7,47
7600000,251,false,Rx,0,8,128,187,31,0,0,0,0,90
7600000,260,false,Rx,0,8,128,136,176,0,0,0,0,184
7600000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7600000,544,false,Rx,0,8,192,0,0,0,0,0,0,0
7600000,4F1,false,Rx,0,8,192,0,0,0,0,0,0,192
7610000,018,false,Rx,0,8,70,11,2,0,0,0,0,83
7610000,02C,false,Rx,0,8,144,126,147,0,0,0,0,161
7610000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7610000,251,false,Rx,0,8,144,187,222,0,0,0,0,41
7610000,260,false,Rx,0,8,144,134,108,0,0,0,0,130
7620000,018,false,Rx,0,8,70,5,3,0,0,0,0,78
7620000,02C,false,Rx,0,8,160,124,106,0,0,0,0,134
7620000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7620000,0A6,false,Rx,0,8,7,31,7,31,7,31,7,31
7620000,251,false,Rx,0,8,160,187,66,0,0,0,0,157
7620000,260,false,Rx,0,8,160,133,211,0,0,0,0,248
7620000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7620000,544,false,Rx,0,8,208,0,0,0,0,0,0,0
7630000,018,false,Rx,0,8,69,255,3,0,0,0,0,71
7630000,02C,false,Rx,0,8,176,122,250,0,0,0,0,36
7630000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7630000,251,false,Rx,0,8,176,187,121,0,0,0,0,228
7630000,260,false,Rx,0,8,176,131,72,0,0,0,0,123
7640000,018,false,Rx,0,8,69,249,0,0,0,0,0,62
7640000,02C,false,Rx,0,8,192,120,162,0,0,0,0,218
7640000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7640000,0A6,false,Rx,0,8,7,15,7,15,7,15,7,15
7640000,251,false,Rx,0,8,192,187,149,0,0,0,0,16
7640000,260,false,Rx,0,8,192,129,82,0,0,0,0,147
7640000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7640000,544,false,Rx,0,8,224,0,0,0,0,0,0,0
7650000,018,false,Rx,0,8,69,243,1,0,0,0,0,57
7650000,02C,false,Rx,0,8,208,118,245,0,0,0,0,59
7650000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7650000,251,false,Rx,0,8,208,187,133,0,0,0,0,16
7650000,260,false,Rx,0,8,208,127,94,0,0,0,0,173
7660000,018,false,Rx,0,8,69,237,2,0,0,0,0,52
7660000,02C,false,Rx,0,8,224,116,178,0,0,0,0,6
7660000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7660000,0A6,false,Rx,0,8,7,0,7,0,7,0,7,0
7660000,251,false,Rx,0,8,224,187,161,0,0,0,0,60
7660000,260,false,Rx,0,8,224,125,113,0,0,0,0,206
7660000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7660000,544,false,Rx,0,8,240,0,0,0,0,0,0,0
7670000,018,false,Rx,0,8,69,231,1,0,0,0,0,45
7670000,02C,false,Rx,0,8,240,114,140,0,0,0,0,238
7670000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7670000,251,false,Rx,0,8,240,187,201,0,0,0,0,116
7670000,260,false,Rx,0,8,240,123,129,0,0,0,0,236
7680000,018,false,Rx,0,8,69,225,2,0,0,0,0,40
7680000,02C,false,Rx,0,8,0,112,147,0,0,0,0,3
7680000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7680000,0A6,false,Rx,0,8,6,240,6,240,6,240,6,240
7680000,251,false,Rx,0,8,0,187,167,0,0,0,0,98
7680000,260,false,Rx,0,8,0,121,99,0,0,0,0,220
7680000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7680000,544,false,Rx,0,8,0,0,0,0,0,0,0,0
7690000,018,false,Rx,0,8,69,219,3,0,0,0,0,35
7690000,02C,false,Rx,0,8,16,111,62,0,0,0,0,189
7690000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7690000,251,false,Rx,0,8,16,186,162,0,0,0,0,108
7690000,260,false,Rx,0,8,16,119,58,0,0,0,0,193
7700000,018,false,Rx,0,8,69,213,3,0,0,0,0,29
7700000,02C,false,Rx,0,8,32,109,194,0,0,0,0,79
7700000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7700000,0A6,false,Rx,0,8,6,224,6,224,6,224,6,224
7700000,251,false,Rx,0,8,32,186,231,0,0,0,0,193
7700000,260,false,Rx,0,8,32,118,92,0,0,0,0,242
7700000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7700000,544,false,Rx,0,8,16,0,0,0,0,0,0,0
7700000,4F1,false,Rx,0,8,208,0,0,0,0,0,0,208
7710000,018,false,Rx,0,8,69,208,0,0,0,0,0,21
7710000,02C,false,Rx,0,8,48,107,202,0,0,0,0,101
7710000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7710000,251,false,Rx,0,8,48,185,139,0,0,0,0,116
7710000,260,false,Rx,0,8,48,116,27,0,0,0,0,191
7720000,018,false,Rx,0,8,69,202,0,0,0,0,0,15
7720000,02C,false,Rx,0,8,64,105,176,0,0,0,0,89
7720000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7720000,0A6,false,Rx,0,8,6,209,6,209,6,209,6,209
7720000,251,false,Rx,0,8,64,185,119,0,0,0,0,112
7720000,260,false,Rx,0,8,64,114,236,0,0,0,0,158
7720000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7720000,544,false,Rx,0,8,32,0,0,0,0,0,0,0
7730000,018,false,Rx,0,8,69,197,1,0,0,0,0,11
7730000,02C,false,Rx,0,8,80,104,74,0,0,0,0,2
7730000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7730000,251,false,Rx,0,8,80,184,38,0,0,0,0,46
7730000,260,false,Rx,0,8,80,112,37,0,0,0,0,229
7740000,018,false,Rx,0,8,69,191,1,0,0,0,0,5
7740000,02C,false,Rx,0,8,96,102,148,0,0,0,0,90
7740000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7740000,0A6,false,Rx,0,8,6,193,6,193,6,193,6,193
7740000,251,false,Rx,0,8,96,184,103,0,0,0,0,127
7740000,260,false,Rx,0,8,96,110,148,0,0,0,0,98
7740000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7740000,544,false,Rx,0,8,48,0,0,0,0,0,0,0
7750000,018,false,Rx,0,8,69,186,2,0,0,0,0,1
7750000,02C,false,Rx,0,8,112,100,21,0,0,0,0,233
7750000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7750000,251,false,Rx,0,8,112,183,69,0,0,0,0,108
7750000,260,false,Rx,0,8,112,108,34,0,0,0,0,254
7760000,018,false,Rx,0,8,69,180,0,0,0,0,0,249
7760000,02C,false,Rx,0,8,128,99,147,0,0,0,0,118
7760000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7760000,0A6,false,Rx,0,8,6,178,6,178,6,178,6,178
7760000,251,false,Rx,0,8,128,182,55,0,0,0,0,109
7760000,260,false,Rx,0,8,128,107,128,0,0,0,0,107
7760000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7760000,544,false,Rx,0,8,64,0,0,0,0,0,0,0
7770000,018,false,Rx,0,8,69,175,3,0,0,0,0,247
7770000,02C,false,Rx,0,8,144,97,40,0,0,0,0,25
7770000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7770000,251,false,Rx,0,8,144,181,79,0,0,0,0,148
7770000,260,false,Rx,0,8,144,105,50,0,0,0,0,43
7780000,018,false,Rx,0,8,69,169,0,0,0,0,0,238
7780000,02C,false,Rx,0,8,160,95,177,0,0,0,0,176
7780000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7780000,0A6,false,Rx,0,8,6,163,6,163,6,163,6,163
7780000,251,false,Rx,0,8,160,180,54,0,0,0,0,138
7780000,260,false,Rx,0,8,160,103,101,0,0,0,0,108
7780000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7780000,544,false,Rx,0,8,80,0,0,0,0,0,0,0
7790000,018,false,Rx,0,8,69,164,1,0,0,0,0,234
7790000,02C,false,Rx,0,8,176,94,226,0,0,0,0,240
7790000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7790000,251,false,Rx,0,8,176,180,84,0,0,0,0,184
7790000,260,false,Rx,0,8,176,101,249,0,0,0,0,14
7800000,018,false,Rx,0,8,69,159,0,0,0,0,0,228
7800000,02C,false,Rx,0,8,192,92,131,0,0,0,0,159
7800000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7800000,0A6,false,Rx,0,8,6,148,6,148,6,148,6,148
7800000,251,false,Rx,0,8,192,179,230,0,0,0,0,89
7800000,260,false,Rx,0,8,192,100,169,0,0,0,0,205
7800000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7800000,544,false,Rx,0,8,96,0,0,0,0,0,0,0
7800000,4F1,false,Rx,0,8,224,0,0,0,0,0,0,224
7810000,018,false,Rx,0,8,69,154,3,0,0,0,0,226
7810000,02C,false,Rx,0,8,208,91,245,0,0,0,0,32
7810000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7810000,251,false,Rx,0,8,208,178,238,0,0,0,0,112
7810000,260,false,Rx,0,8,208,98,182,0,0,0,0,232
7820000,018,false,Rx,0,8,69,149,0,0,0,0,0,218
7820000,02C,false,Rx,0,8,224,89,109,0,0,0,0,166
7820000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7820000,0A6,false,Rx,0,8,6,133,6,133,6,133,6,133
7820000,251,false,Rx,0,8,224,177,160,0,0,0,0,49
7820000,260,false,Rx,0,8,224,96,65,0,0,0,0,129
7820000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7820000,544,false,Rx,0,8,112,0,0,0,0,0,0,0
7830000,018,false,Rx,0,8,69,144,1,0,0,0,0,214
7830000,02C,false,Rx,0,8,240,88,103,0,0,0,0,175
7830000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7830000,251,false,Rx,0,8,240,175,208,0,0,0,0,111
7830000,260,false,Rx,0,8,240,95,120,0,0,0,0,199
7840000,018,false,Rx,0,8,69,139,3,0,0,0,0,211
7840000,02C,false,Rx,0,8,0,86,138,0,0,0,0,224
7840000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7840000,0A6,false,Rx,0,8,6,118,6,118,6,118,6,118
7840000,251,false,Rx,0,8,0,174,61,0,0,0,0,235
7840000,260,false,Rx,0,8,0,93,51,0,0,0,0,144
7840000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7840000,544,false,Rx,0,8,128,0,0,0,0,0,0,0
7850000,018,false,Rx,0,8,69,135,2,0,0,0,0,206
7850000,02C,false,Rx,0,8,16,85,139,0,0,0,0,240
7850000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7850000,251,false,Rx,0,8,16,173,183,0,0,0,0,116
7850000,260,false,Rx,0,8,16,92,145,0,0,0,0,253
7860000,018,false,Rx,0,8,69,130,2,0,0,0,0,201
7860000,02C,false,Rx,0,8,32,84,70,0,0,0,0,186
7860000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7860000,0A6,false,Rx,0,8,6,104,6,104,6,104,6,104
7860000,251,false,Rx,0,8,32,172,106,0,0,0,0,54
7860000,260,false,Rx,0,8,32,90,35,0,0,0,0,157
7860000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7860000,544,false,Rx,0,8,144,0,0,0,0,0,0,0
7870000,018,false,Rx,0,8,69,126,3,0,0,0,0,198
7870000,02C,false,Rx,0,8,48,82,55,0,0,0,0,185
7870000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7870000,251,false,Rx,0,8,48,170,231,0,0,0,0,193
7870000,260,false,Rx,0,8,48,89,99,0,0,0,0,236
7880000,018,false,Rx,0,8,69,121,3,0,0,0,0,193
7880000,02C,false,Rx,0,8,64,81,122,0,0,0,0,11
7880000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7880000,0A6,false,Rx,0,8,6,89,6,89,6,89,6,89
7880000,251,false,Rx,0,8,64,169,157,0,0,0,0,134
7880000,260,false,Rx,0,8,64,87,162,0,0,0,0,57
7880000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7880000,544,false,Rx,0,8,160,0,0,0,0,0,0,0
7890000,018,false,Rx,0,8,69,117,3,0,0,0,0,189
7890000,02C,false,Rx,0,8,80,80,124,0,0,0,0,28
7890000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7890000,251,false,Rx,0,8,80,168,237,0,0,0,0,229
7890000,260,false,Rx,0,8,80,86,248,0,0,0,0,158
7900000,018,false,Rx,0,8,69,113,1,0,0,0,0,183
7900000,02C,false,Rx,0,8,96,79,25,0,0,0,0,200
7900000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7900000,0A6,false,Rx,0,8,6,75,6,75,6,75,6,75
7900000,251,false,Rx,0,8,96,166,135,0,0,0,0,141
7900000,260,false,Rx,0,8,96,85,230,0,0,0,0,155
7900000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7900000,544,false,Rx,0,8,176,0,0,0,0,0,0,0
7900000,4F1,false,Rx,0,8,240,0,0,0,0,0,0,240
7910000,018,false,Rx,0,8,69,108,3,0,0,0,0,180
7910000,02C,false,Rx,0,8,112,78,115,0,0,0,0,49
7910000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7910000,251,false,Rx,0,8,112,165,61,0,0,0,0,82
7910000,260,false,Rx,0,8,112,83,168,0,0,0,0,107
7920000,018,false,Rx,0,8,69,104,1,0,0,0,0,174
7920000,02C,false,Rx,0,8,128,77,119,0,0,0,0,68
7920000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7920000,0A6,false,Rx,0,8,6,61,6,61,6,61,6,61
7920000,251,false,Rx,0,8,128,163,46,0,0,0,0,81
7920000,260,false,Rx,0,8,128,82,156,0,0,0,0,110
7920000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7920000,544,false,Rx,0,8,192,0,0,0,0,0,0,0
7930000,018,false,Rx,0,8,69,100,3,0,0,0,0,172
7930000,02C,false,Rx,0,8,144,76,26,0,0,0,0,246
7930000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7930000,251,false,Rx,0,8,144,162,80,0,0,0,0,130
7930000,260,false,Rx,0,8,144,81,78,0,0,0,0,47
7940000,018,false,Rx,0,8,69,97,1,0,0,0,0,167
7940000,02C,false,Rx,0,8,160,75,51,0,0,0,0,30
7940000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7940000,0A6,false,Rx,0,8,6,47,6,47,6,47,6,47
7940000,251,false,Rx,0,8,160,160,155,0,0,0,0,219
7940000,260,false,Rx,0,8,160,80,186,0,0,0,0,170
7940000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7940000,544,false,Rx,0,8,208,0,0,0,0,0,0,0
7950000,018,false,Rx,0,8,69,93,1,0,0,0,0,163
7950000,02C,false,Rx,0,8,176,74,211,0,0,0,0,205
7950000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7950000,251,false,Rx,0,8,176,159,20,0,0,0,0,99
7950000,260,false,Rx,0,8,176,79,161,0,0,0,0,160
7960000,018,false,Rx,0,8,69,89,0,0,0,0,0,158
7960000,02C,false,Rx,0,8,192,73,169,0,0,0,0,178
7960000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7960000,0A6,false,Rx,0,8,6,34,6,34,6,34,6,34
7960000,251,false,Rx,0,8,192,157,110,0,0,0,0,203
7960000,260,false,Rx,0,8,192,78,219,0,0,0,0,233
7960000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7960000,544,false,Rx,0,8,224,0,0,0,0,0,0,0
7970000,018,false,Rx,0,8,69,86,2,0,0,0,0,157
7970000,02C,false,Rx,0,8,208,72,241,0,0,0,0,9
7970000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7970000,251,false,Rx,0,8,208,155,167,0,0,0,0,18
7970000,260,false,Rx,0,8,208,77,86,0,0,0,0,115
7980000,018,false,Rx,0,8,69,82,3,0,0,0,0,154
7980000,02C,false,Rx,0,8,224,72,51,0,0,0,0,91
7980000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7980000,0A6,false,Rx,0,8,6,20,6,20,6,20,6,20
7980000,251,false,Rx,0,8,224,154,75,0,0,0,0,197
7980000,260,false,Rx,0,8,224,76,2,0,0,0,0,46
7980000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
7980000,544,false,Rx,0,8,240,0,0,0,0,0,0,0
7990000,018,false,Rx,0,8,69,79,2,0,0,0,0,150
7990000,02C,false,Rx,0,8,240,71,70,0,0,0,0,125
7990000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
7990000,251,false,Rx,0,8,240,152,46,0,0,0,0,182
7990000,260,false,Rx,0,8,240,75,160,0,0,0,0,219
8000000,018,false,Rx,0,8,69,76,2,0,0,0,0,147
8000000,02C,false,Rx,0,8,0,70,2,0,0,0,0,72
8000000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8000000,0A6,false,Rx,0,8,6,7,6,7,6,7,6,7
8000000,251,false,Rx,0,8,0,150,127,0,0,0,0,21
8000000,260,false,Rx,0,8,0,74,126,0,0,0,0,200
8000000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
8000000,544,false,Rx,0,8,0,0,0,0,0,0,0,0
8000000,593,false,Rx,0,8,178,180,179,181,0,0,0,0
8000000,4F1,false,Rx,0,8,0,0,0,0,0,0,0,0
8010000,018,false,Rx,0,8,69,73,0,0,0,0,0,142
8010000,02C,false,Rx,0,8,16,70,80,0,0,0,0,166
8010000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8010000,251,false,Rx,0,8,16,149,182,0,0,0,0,91
8010000,260,false,Rx,0,8,16,73,113,0,0,0,0,202
8020000,018,false,Rx,0,8,69,70,2,0,0,0,0,141
8020000,02C,false,Rx,0,8,32,69,208,0,0,0,0,53
8020000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8020000,0A6,false,Rx,0,8,5,250,5,250,5,250,5,250
8020000,251,false,Rx,0,8,32,147,202,0,0,0,0,125
8020000,260,false,Rx,0,8,32,72,223,0,0,0,0,71
8020000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
8020000,544,false,Rx,0,8,16,0,0,0,0,0,0,0
8029999,018,false,Rx,0,8,69,67,2,0,0,0,0,138
8029999,02C,false,Rx,0,8,48,69,243,0,0,0,0,104
8029999,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8029999,251,false,Rx,0,8,48,145,25,0,0,0,0,218
8029999,260,false,Rx,0,8,48,71,141,0,0,0,0,4
8039999,018,false,Rx,0,8,69,64,3,0,0,0,0,136
8039999,02C,false,Rx,0,8,64,69,244,0,0,0,0,121
8039999,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8039999,0A6,false,Rx,0,8,5,238,5,238,5,238,5,238
8039999,251,false,Rx,0,8,64,143,153,0,0,0,0,104
8039999,260,false,Rx,0,8,64,71,184,0,0,0,0,63
8039999,316,false,Rx,0,8,64,1,0,0,0,0,0,65
8039999,544,false,Rx,0,8,32,0,0,0,0,0,0,0
8050000,018,false,Rx,0,8,69,61,1,0,0,0,0,131
8050000,02C,false,Rx,0,8,80,68,102,0,0,0,0,250
8050000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8050000,251,false,Rx,0,8,80,141,133,0,0,0,0,98
8050000,260,false,Rx,0,8,80,70,68,0,0,0,0,218
8060000,018,false,Rx,0,8,69,59,3,0,0,0,0,131
8060000,02C,false,Rx,0,8,96,68,147,0,0,0,0,55
8060000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8060000,0A6,false,Rx,0,8,5,225,5,225,5,225,5,225
8060000,251,false,Rx,0,8,96,140,89,0,0,0,0,69
8060000,260,false,Rx,0,8,96,70,169,0,0,0,0,79
8060000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
8060000,544,false,Rx,0,8,48,0,0,0,0,0,0,0
8070000,018,false,Rx,0,8,69,57,3,0,0,0,0,129
8070000,02C,false,Rx,0,8,112,68,164,0,0,0,0,88
8070000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8070000,251,false,Rx,0,8,112,138,15,0,0,0,0,9
8070000,260,false,Rx,0,8,112,69,245,0,0,0,0,170
8080000,018,false,Rx,0,8,69,54,2,0,0,0,0,125
8080000,02C,false,Rx,0,8,128,68,146,0,0,0,0,86
8080000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8080000,0A6,false,Rx,0,8,5,213,5,213,5,213,5,213
8080000,251,false,Rx,0,8,128,136,207,0,0,0,0,215
8080000,260,false,Rx,0,8,128,69,236,0,0,0,0,177
8080000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
8080000,544,false,Rx,0,8,64,0,0,0,0,0,0,0
8090000,018,false,Rx,0,8,69,52,2,0,0,0,0,123
8090000,02C,false,Rx,0,8,144,68,30,0,0,0,0,242
8090000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8090000,251,false,Rx,0,8,144,134,231,0,0,0,0,253
8090000,260,false,Rx,0,8,144,68,228,0,0,0,0,184
8100000,018,false,Rx,0,8,69,50,3,0,0,0,0,122
8100000,02C,false,Rx,0,8,160,68,45,0,0,0,0,17
8100000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8100000,0A6,false,Rx,0,8,5,201,5,201,5,201,5,201
8100000,251,false,Rx,0,8,160,132,127,0,0,0,0,163
8100000,260,false,Rx,0,8,160,68,183,0,0,0,0,155
8100000,316,false,Rx,0,8,64,1,0,0,0,0,0,65
8100000,544,false,Rx,0,8,80,0,0,0,0,0,0,0
8100000,4F1,false,Rx,0,8,16,0,0,0,0,0,0,16
8109999,018,false,Rx,0,8,69,48,3,0,0,0,0,120
8109999,02C,false,Rx,0,8,176,68,118,0,0,0,0,106
8109999,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8109999,251,false,Rx,0,8,176,130,48,0,0,0,0,98
8109999,260,false,Rx,0,8,176,68,156,0,0,0,0,144
8119999,018,false,Rx,0,8,69,47,2,0,0,0,0,118
8119999,02C,false,Rx,0,8,192,68,19,0,0,0,0,23
8119999,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8119999,0A6,false,Rx,0,8,5,190,5,190,5,190,5,190
8119999,251,false,Rx,0,8,192,128,236,0,0,0,0,44
8119999,260,false,Rx,0,8,192,68,249,0,0,0,0,253
8119999,316,false,Rx,0,8,64,1,0,0,0,0,0,65
8119999,544,false,Rx,0,8,96,0,0,0,0,0,0,0
8130000,018,false,Rx,0,8,69,45,1,0,0,0,0,115
8130000,02C,false,Rx,0,8,208,68,89,0,0,0,0,109
8130000,050,false,Rx,0,8,64,1,0,0,0,0,0,65
8130000,251,false,Rx,0,8,208,126,52,0,0,0,0,130
8130000,260,false,Rx,0,8,208,68,55,0,0,0,0,75
8140000,018,false,Rx,0,8,69,43,1,0,0,0,0,113
